listing_id,id,date,reviewer_id,reviewer_name,comments
16760,7423735,9/19/13,5990051,Kyle,"Colin and Chung were gracious kind hosts. Their home is clean, quiet, and charming. We had free “come and go as we needed” access. Their home was centrally located to all that we needed. Chung suggested we visit the penguins at Kilda Pier which we decided to do….it ended up being an amazing evening! They also were helpful in other travel suggestions. I would recommend this stay."
16760,7894550,10/7/13,3933317,Avner,"I was looking for a place to lay low until I find a new job and new apartment so stayed with Colin and Chung for 10 nights. I have to say I absolutely loved my stay at their house.
My room was specious and I had a lot of privacy which is important to me. I was even lucky to get invited to dinner with the guys. Chung is an ex-cook and prepared his homemade spring roles in a Vietnamy's broth. It was delicious!
I know St Kilda very well but for those who don't - the house is located in a great spot with access to lots of places and activities.
I will definitely stay with Colin and Chung again if I was looking for a room."
16760,8226518,10/21/13,6706690,Rosie,"A wonderful host, kind and giving. Always open for a chat but very willing to give me space as I was in Melbourne for work. I was able to come and go as I pleased and was helped out with sights, streets and places to see. Their home is a warm and room and bathroom were clean and very private. Would recommend them to anybody traveling to Melbourne, St Kilda. "
16760,8929021,11/26/13,9165439,Anne,"We loved our staying in Melbourne with Colin and Chung. It was our first time to stay via Airbnb so we were surprised how smoothly everything worked. Very friendly hosts, Chung was always around when needed, but same time left lot's of free room for doing things by ourselves. Thanks for cooking together and sharing Vietnamese reciepts! Got also lot's of tourist tips about Melbourne. Hope to see you some day again. Anne and Alvar from Estonia"
16760,9075600,12/4/13,9393789,Anja,"Great stay, in a great home, with great hosts  in a great city!
The room is really comfortable with everything you need!
Colin was always available when i needed him, very helpful to explore the environment, restaurants, bars, etc. 
There is nothing negative to mention. Highly recommended!
Thank you for the great time!
"
16760,9121034,12/8/13,10325711,Sue,A very comfortable room in a very convenient location. Hosts were friendly but not intrusive. A very pleasant stay. Thankyou. 
16760,9289469,12/18/13,10542585,Jean,Colin and Cheung were very pleasant hosts and made me feel at home. They offered good advice and information as to where to go and what to visit; and their place is a walking distance  to the beach. I would recommand their place to everyone.
16760,10067740,1/28/14,11019237,Scott,"This was our first time ever staying at a BNB and I highly recommend it. Colin and Chung were very helpful, accommodating and respectful. Colin gave us a ride to and from the airport (for a nominal extra fee) and Chung was a great conversationist. We had our own room and bathroom along with wifi. We came and went as we pleased. This is a perfect location for walking or catching the tram or train.  You won't be disappointed with this stay. "
16760,10791947,3/8/14,9823840,Maria,"Our stay at Colins home was most enjoyable. He himself is a very helpful ,kind and considerate man.  Well worth the money.
 Ralph and Maria Bryant"
16760,12155212,4/24/14,13245415,Jennie,Clement House is exactly what it said it would be. We loved staying here. Colin and Chung were friendly and helpful. Recommended :)
16760,19826663,9/19/14,4650578,Andreas,"Usually my first night away from home is one of restless sleep. Not so for me at Clement House. I immediately felt comfortable and ""at home"" there. Lovely room, comfortable bed in a wonderful old house. Close to the transport I needed. And two very welcoming hosts. Thanks Chung and Colin for a delightful stay. I would certainly recommend others to stay with you."
16760,20966871,10/8/14,18737608,Yvonne,"I really enjoyed my stay in Melbourne! Colin und Chung were two lovely and pleasant hosts. They are both very communicativ, but if you don´t like to talk, it is ok too. I liked my stay with them very much. I felt like home away from home. Colin was so friendly to pick me up from the bus station late at night and to transfer to the airport early in the morning (for a small reasonable fee). I had some good conversations with Chung. Colin has given a lot of information which can best do in and around Melbourne and how to get there. 
The room is very large with a private bathroom. The room faces the street and has a balcony, but one doesn´t hear something from the street. My sleep there was very well. The bed was very comfortable and everything neat and clean. The neighborhood in St. Kilda is nice too, it´s only about 15 minutes away from the beach. Supermarkets, laundry rooms and restaurants are also nearby. And it takes only a few minutes to walk to the tram to the central city which needs about an half hour.
I can highly recommend this accomodation to all who are looking for a quiet place to stay with nice, communicative and tidy Hosts and not far away from the inner city. Thank you! "
16760,21326875,10/14/14,21820546,Sharon,Chung welcomed me when I arrived at the guest house a lovley chatty guy.   The room was as expected just as described and the bed comfy and a fresh towel.
16760,22855213,11/16/14,19556671,Paul,Very well located and quiet.  Colin is a great host and Harriet enjoyed her stay.
16760,23484753,12/1/14,3274,Kristen,"Check-in to Colin's home was seamless, and he and Chomg were very pleasant during my stay. The house is large, clean and quiet, and I slept very well. It is close to many shops, restaurants, a gas station and grocery store. The beach is about a 20 minute walk away or 10 minute run. Chomg was very helpful with advice for stuff to do around the city. "
16760,24810623,1/3/15,18634865,John,"The accommodation was as described, comfortable bed and private bathroom and lounge room. Shared kitchen.
Access to transport was fantastic, close to train (500m) and tram (200m), no need for a hire car unless you intend to take trips to Yarra Valley or Mornington Peninsular. It was less than a 10min train trip to central Melbourne.
Pubs and Cafes in the area were well priced and of good quality. 
Colin was most helpful with advise on local amenities and travel.
Would recommend.
"
16760,25685769,1/23/15,25021040,Susanne,"The room is very clean and bright! It was a pleasure to stay with Colin, he picked me up from the airport and drove me through the city to show it to me. Every single time I was washing my plates, they wanted to do it for me! The house is stunning, and very close to everything (I had no car and it was not a problem at all). I can only recommend this place"
16760,27496844,3/6/15,3384358,Cameron,Colin met us on arrival at the property and explained all the facilities available. He was friendly and welcoming and willing to help with anything we needed. Very pleasant experience. Room was clean and tidy and we had access to a kitchen and courtyard which was helpful. 
16760,27624561,3/8/15,7560891,Nele,"Colin was really welcoming and friendly, very easy to contact and the room was gorgeous and clean. I loved the high ceilings and the view over the balcony. The neighboorhood is cool with lots of nice little café's and bars. Would definitely stay here again."
16760,28503803,3/24/15,29255460,Michael,"Nice place with easy going accommodating people. Would stay here again, thanks guys. :)"
16760,28907733,3/31/15,26848641,Mary,V welcoming had a cup of tea and chat
16760,29460431,4/7/15,341171,Marty & Evelyn,"Colin and Jung were gracious hosts and the accommodations are in an ideal location in the heart of St. Kilda. Chapel Street is close by as is Balaclava station and St. Kilda street, so there are many transit options  to get into the city.
The neighbourhood has lots of great eateries and cafes nearby, and there is no shortage of activities and shopping.
Our room was large and we had exclusive use of the bathroom as there was no one else staying at the home.
However, there was very poor WiFi reception in the actual room and this made booking online tours etc. troublesome. To his credit, Colin did offer us freedom to use the WiFi on the main floor where the signal was stronger.
Colin invited us to use the main kitchen which we greatly appreciated. Both he and Jung were very friendly, and it was a pleasure getting to know them both."
16760,30332076,4/20/15,13983356,Christian,"Colin and Chung made us very welcome. Colin picked us up from the airport for $50 which was way more convenient and about the same price as getting public transport. The breakfasts they supplied were excellent. The house is lovely, a big Victorian place with very high ceilings and a sense of space. Transport to the city is easy and there are eating places nearby. 
I would certainly recommend it!
"
16760,49538366,10/4/15,12604692,Carl,Colin was an excellent host. For a small fee he picked me up from the airport and drove me back to the space. The bedroom was large and comfortable. I felt very at home during my stay. Highly recommend!
16760,53449277,11/9/15,16266709,Paula,"What a great place!
The location was excellent as it's incredibly close to trains, trams and within walking distance to the beach. The beautiful Victorian house was spotlessly clean throughout and the hosts Colin and Chung were really welcoming.  What more could you ask for?
Thank you again for making the stay in Melbourne such a lovely experience."
16760,55999816,12/7/15,50338898,James,"I booked Colin's place for my Parents as they were over from Nz to visit their new Grand daughter. The place was perfect for them to stay as they were out and about all day. Colin was great and very welcoming, I highly recommend Colin's place if you are looking for something in St Kilda.

 "
16760,57092738,12/21/15,18933845,Justin,"I had a wonderful stay with Colin and would high recommend this accommodation.

The room was large and very comfortable  and in a great location to get to either the beach at St Kilda or the shops and cafes of Chapel street.

Located near the station it was also only 10 minutes to the city.

"
16760,57930407,12/30/15,1187870,Seth,"Having lived in Melbourne for 8 years , Colin's home was the sort that I  always wished that I  could  live in. A 2 storey Victorian with all the period details, this is the perfect  place to stay. 2 blocks from 2 supermarkets and  the Carlisle St shops. The Balaclava Station is 2 further blocks away  on Carlisle--handy for taking SkyBus from the airport and the train from Southern Cross (City Loop to Flinders St;Sandringham line 5 stops to Balaclava). Chapel Street  tram for trendy Toorak Road is 2 blocks away.  ST. Kilda tram for the city museums and sites is 5 blocks away. 
I stayed in a light, airy upstairs room with an adjacent private bath. No AC,  but fan available. Elegant brekkie is available for less than a flat white and a roll out in town. 
Colin could not have been more welcoming or informative. 
This is the perfect base for a Melbourne stay."
16760,65401217,3/13/16,17819985,Simon,Colin was very nice and helpful! I had a great stay and would recommend to anyone who is interested in visiting St Kilda. 
16760,69306598,4/10/16,64004358,Helene,Colin och hans partner var mycket gästvänliga och tillmötesgående. De ansträngde sig för att man skulle känna sig välkommen och trivas. Rent och snyggt i en trivsam miljö. Jag rekommenderar verkligen Colin som värd! 
16760,78980912,6/10/16,3384358,Cameron,Host was great. We have stayed here before and would be happy to do so again. Close to all amenities and public transport. Good value and ideal for Melbourne city trips.
16760,104656735,9/27/16,56566140,Paul,Welcoming host. Fresh and clean. Warm and comfortable bed. Very handy to all public transport. Tricky shower. Would stay there again. Thank you Colin.
16760,110211585,10/24/16,25774157,Ruby,Lovely hosts and a comfortable stay. Generous and kind. Thanks for having me. 
16760,111007718,10/29/16,55488393,Paul,"Collin was very helpful and offered to drive us from the airport for $50.

Both he and his partner were pleasant and respectful of our privacy. They suggested restaurants and also washed our dishes for us.

Wifi was weak and unusable most of the time. There is a library nearby with free wifi. Great location with lots of good food and cafes."
16760,126200508,1/9/17,8154546,Ana,The host canceled this reservation 10 days before arrival. This is an automated posting.
16760,133628205,2/23/17,102817071,Michael,A rambling historic building with lots of character. Certainly makes a nice change from sterile hotel rooms. 
16760,137661843,3/16/17,102817071,Michael,"The second time I have stayed here, and would be very happy to do so again."
16760,139509947,3/25/17,105772365,Shalabh,Colin runs a great place on Inkerman Street....old world charm at its best!
16760,198888825,10/1/17,8803160,Dzenana,"Our stay at Colin's place was great! His place is well located in St Kilda, close to trams that can take you direct to the city and other spots in Melbourne. The suburbs of St Kilda itself is an amazing place to stay, very close to bustling Chapel Street if you want to do shopping or a short walk to the beach if you want to enjoy the ocean! The bed and amenities were as described and internet was good also. Colin was very flexible with check in which was great as you didn't feel rushed to get there at a certain time! We highly recommend Colin's place for your stay in Melbourne!"
16760,207253306,10/28/17,141031227,Neeraj,Wonderful place... Nice people... What more can I say... Definitely recommend it.
16760,213905318,11/23/17,4847627,Kate And Michael,Great quick stay at Colin's place.   Handy parking too!
16760,218971295,12/16/17,69690079,Konnor,"Colin and his housemaster Chung were excellent and friendly hosts - They always sought to make me feel taken care of and welcomed. 

The stay was superb value for money, with all amenities working properly except the wifi connectivity; The range of the network was blocked by the old thick walls, so there isn't any connection from the bedroom. This was of particular issue to me, since I work from my computer full time, but those who seek a vacation to disconnect could be perfectly alright with this.

Water pressure was good, plenty of space to sit and relax with a book, and the spacious bedroom would be ideal for couples. Location was right next to a supermarket and to Carlisle street, so lots of options for food. 

Chung regularly cleaned my room from top to bottom once a week; he keeps a spotless house. 

All around a great experience, just with a very inconvenient issue for me specifically due to my telecommuting job, and the poor wifi signal from the bedroom."
16760,241361449,3/8/18,5167671,John,"I had a great stay at Colin's house. His place is conveniently located near public transport, the beach, and great cafes and shops. Its only 5 stops on the overground train to the city center from his place. He coordinated a ride to and from the airport and provided me with many good recommendations for Melbourne and the surrounding area. Would definitely stay here again!"
16760,241900458,3/10/18,161632850,Rob,Good stay
16760,244024064,3/18/18,50867486,Josh,Loved the location and amenities were great. Colin was a great host and would stay again
16760,313567284,8/25/18,21384294,Kathryn,The host canceled this reservation 346 days before arrival. This is an automated posting.
16760,341425819,10/27/18,117576116,Linda,Quiet location and easy access to Chapel Street and other St Kilda Esplanade. Hosts were very helpful and quick to reply to all correspondence.
16760,349564618,11/17/18,20096880,Georgia,"Great location, and very friendly hosts."
16760,351430074,11/22/18,106079276,Dean,"Clean, comfortable and well located room. Easy to find, check-in and go about your business."
38271,144038,11/24/10,264086,Ryan,Darly and Dee were very very friendly and nice. They gave us many informations about the great place. I love Great Ocean Road. The house is amazing. We loved the private place. because we don't want to distrub anybody. Because we went out in afternoon and got back at midnight. We had a great time and thanks for letting us stay in your home.
38271,151263,12/9/10,285201,Ishmeet,"For anyone seeking a comfortable and family like home away from home Daryl and Dee are the people to look up to. I do not have enough words to thank or appreciate their efforts in making our stay with them memorable. They have made a permanent place in our hearts. Soon enough the excellent facilities available at the property were secondary to the hospitality and warmth shown by the Hargreaves family including their 3 lovely daughters. For people like me who are new to Melbourne, there can never be a better picture of a perfect Australian family..Jesus be with them always and thumbs up to their property..we will miss the fun we had here.....Just dont have to worry about anything @ Daryls' place!!!!!....well located in a beautiful surrounding and close to everything...you are in an upmarket country side lifestyle with everything chic and modern around.............cheers.
Regards,
ishmeet"
38271,197333,3/12/11,385345,Karmini,"Airbnb thank you most sincerely 
for recomending such a wonderful and amazing host family to enjoy our stay in 
Australia. We went to Australia with so much of negative ideas and doubts, but 
these two truly amazing people were more than hosts to us.  They were our 
friends and family.  Deanna took it upon herself to help our son to find his way 
to Moorabin airport almost daily to complete his multi enigine flight training.  
In fact we went out for dinner with friends, while Deanna picked up Shehan from 
the station.  We also had a set of documents nicely compiled by her, of things 
to do and places to visit.  In fact they both took us to see houses being 
designed and constructed which is our forte.  Thank you Daryl and Deanna and 
your three wonderful kids and our little adorable four legged Charlee, for a 
truly amazing and an awesome holiday.  We will definitely come back to Australia 
for a complete holiday without flight training and studies next time and spend 
more time with you.  Hope you will have it ready for us once again. 

Cheers and God Bless all of you!

Karmini, Roshan and Shehan"
38271,300571,6/6/11,606076,Jenny,"Daryl and Deana were awesome! They have a lovely house and the room was nice, warm and cozy. Deanna was always around to have a nice chat with... although I have been quiet as a mouse upstairs! They have lovely girls and enjoyed their company during the weekends too! I definitely recommend staying in their lovely home."
38271,419925,8/4/11,848220,Steven,"We stayed with Daryl and Deanna for one night in August and could not fault our stay. The family were friendly and welcoming. The apartment was comfortable, spacious and private with a kitchen that was thoughtfully stocked for a light and healthy breakfast. 

We felt like we were an extended part of the family for the day! Daryl picked us up from the train station and Deanna dedicated her morning to helping us pick up our transport and making sure we were on our way safely! 

We would wholeheartedly recommend staying with them."
38271,629550,10/15/11,539931,Sarah,"My partner and I have come to Australia on a long term basis, and wanted a good solid start base to begin our emigration. Before we even arrived in Australia, Deanna and Daryl were so helpful in giving us information about where to get hire cars, possible rental homes, things we may need to make our transition easier. We didn't know the couple before this trip, but they felt like long lost friends before our plane even landed. They weren't just giving us a room, they have been like a second family to us. Also, their apartment was so clean and fresh, it has just been totally renovated so felt like we were in a hotel. Deanna and Daryl made us feel so welcome, even down to the little touches like putting cadburys chocolate on our beds for our arrival, and stocking us up with the basics in the fridge to help us start out. Their place is quite far from the city, but that is the only down side (and a minor one at that), but not a problem if you hire a car, which we found better as we got to see more of Melbourne that way, plus we could drive to a nearby park that had wild kangaroos!!!!!!!! You don't get that in the city! So if you want to stop somewhere warm, friendly and inviting then this is the place to choose. You will never feel on your own, and if you ever need to know anything, Deanna will blow your mind with information. She's fantastic and we can't thank her and Daryl enough for giving us the best start to our journey!!!!!! Thank you both :o)"
38271,851025,1/9/12,717003,Brian,"Amazing accommodations, and the hosts couldn't have been more friendly and helpful! Provided a full fridge for a hearty breakfast, fast internet service, privacy in our own suite upstairs, flat screen TV, comfortable beds, and our own pet dog, Charlie:) Lots of maps, brochures, etc., and recommendations re what to see. 
We thought it might be a tad too far from the city when we arrived, but soon learned that it was an ideal location....a shorter drive to Phillip Island to see the Little Penguins, and close to the train station for the ride into town. Lots of services in walking distance, and a nice, quiet upscale neighborhood.
Rate it a 6 star!!"
38271,1316484,5/21/12,2104518,Russell,"Lovely hosts. Even better apartment. Great location for us and a clean and relaxing stay. We hope to come back soon and spend a bit more time getting to know Daryl, Dee and family."
38271,2261564,9/11/12,1695787,Debi,"Wonderful ... we were thrilled to find a listing very close to our daughter in Melbourne so decided to try for an upcoming weekend visit - our first Airbnb experience !!!
Wow - the apartment was even better than the photos - fully self contained with a separate entrance - the entire apartment was spotless - beautifully comfortable bedrooms (great bed) 
- linen, towels all best quality and lots of towels
- fully equipped kitchen and a fridge full - large juice, 2 types milk, 2 types bread, fresh yoghurt, etc., selection of jams, teas and so on !
There was even a cask of wine !!
Did I mention the full size swimming pool and BBQ ? 
Our thanks to our hosts, Daryl and Dianna who were very friendly and look forward to getting to know them a bit better next time we stay ! "
38271,3009146,12/2/12,4152787,Sandra,"Relocating to Australia from South Africa, we needed a place to stay in Berwick before moving into ou long term rental accommodation ...  and we couldn't have asked for a better place than with Daryl and Deanna! The apartment was spacious, clean, very well equipped and stocked with everything that we needed during our 8 night stay.  Daryl and Deanna really made us feel most welcome and at home in what is essentially their backyard and they were so very helpful during our stay and even afterwards. I would really recommend this accommodation to anyone without thinking twice. Thanks Daryl en Deanna for being such lovely hosts !  We really loved staying in the apartment. "
38271,3014329,12/3/12,2434646,Vanessa,"Daryl and Deanna's house is lovely and the apartment was soooooo fantastic! Very modern with everything you could need, including a well stocked breakfast pantry :-) The place even has a lovey swimming pool, and a very cute jack Russell who likes to play catch in the garden. 
Daryl and Deanna's were very friendly and welcoming. We highly recommend their place to stay at."
38271,3340598,1/13/13,4377922,Jen,"What a great find!  Daryl and Dee thank you so much for being so welcoming and such delightful hosts.  We wished we didn't have to go so quickly.....we could have chatted for hours I'm sure!  The accommodation exceeded our expectations.  So hope we can get back there one day.  We wish you every beautiful thing in life and pray the Lord continues to bless the work of your hands.  Jen, Graham and Ebony"
38271,3646654,2/27/13,4650866,Boris,"We stayed at Old Trafford Apartment in Melbourne for 5 days and were very, very happy with our accommodation. The apartment was lovely :(looking even better in real life than on the photos ! ) very clean, spacious and comfortable. Our hosts provided fresh bread, milk and other provisions for breakfast upon our arrival (this was a nice bonus). 
In terms of value for money - the Old Trafford Apartment is fantastic. Instead of paying much more for less spacious accommodation in CBD Melbourne, it seems much more reasonable to rent a car and stay at the lovely Old Trafford.  We would highly recommend it to our friends."
38271,3898754,3/25/13,5493386,Jo,"Great place to stay.  Very homely, clean and spacious.   Just like staying in a home away from home.      Deanna and Daryl were very helpful in helping us find a rental property and recommending locations to live as we are relocating from NZ to Melbourne in a couple of weeks time.      Deanne also helped us put together applications for rental properties, which we really appreciated.

Would definitely recommend Old Trafford Apartment to friends and family."
38271,4089125,4/8/13,1737957,David,We enjoyed our stay very much! Daryl and his wife were really warm hosts. The house was beautiful and spacious. We would certainly recommend their place to our friends and look forward to our next stay. 
38271,5719000,7/13/13,7143376,Kelly And Gui,Daryl and D are beautiful loving people who welcomed me into their home with warmth and care. It was very comfortable accommodation and I would definitely stay there again and again :)
38271,9400622,12/27/13,6942598,Jean-Marc,"We were staying with them for 3 nights over Christmas.
We had a pleasant stay. The place was comfy, peaceful and quiet."
38271,11622238,4/9/14,13286307,Hagop,"Amazing accommodation amazing place and amazing people, thanks Daryl  and Deanna for the hospitality everything was great and worth the stay thanks  "
38271,13813011,6/5/14,12859146,Merrina,"We arrived late at Daryl's place but he was very understanding and extremely nice. He waited for us until 1030pm and greeted us with a wide smile,  brought us around and explained everything to us. They also prepared lots of food in the fridge for us for the next day's breakfast. The house was nicely decorated and clean with everything you will need (towels, toiletries). Missy the cat and Charlie the dog were extremely welcoming and cute. Love the wall map. Definitely a great place to stay and best host ever, highly recommended!"
38271,17499038,8/13/14,14461854,Tracy,"We were made to feel very welcomed.
The apartment was very well presented and comfortable."
38271,19071228,9/6/14,6381275,Joyce,"Daryl and his wife are excellent hosts, who gave us suggestions on what to do and also provided down jackets for us when we mentioned about Phillip island. We were not prepared for the freezing weather and I really have to say a big thank you to our awesome hosts! 

Accomodation wise, the house was clean and breakfast well provided for. Heater was available till before we slept but the rooms can get cold during the night. 

Overall, we are pretty satisfied. :)"
38271,20218769,9/25/14,21627178,Gareth,"Quick response to booking enquiries, and very helpful friendly host. Great property on all counts."
38271,29395171,4/7/15,27142521,Kirrily,"Old Trafford apartment was a great place to stay. A quiet neighbourhood with welcoming and hospitable hosts who were more than happy to assist us in any way possible. The apartment was immaculate, well equiped and clean and the beds were really comfortable! We will be back. Definitely value for money. "
38271,30292906,4/20/15,25967818,Rick And Elly,"So easy to recommend a stay at Old Trafford, spoilt for choices when it came to have our breakfast, the area we had was like living at home, extremely clean and roomy. Our host looked after use with the minimum of fuss. "
38271,30589086,4/24/15,9671023,Michael,"Great place, Daryl was very helpful, met us on arrival and gave us all the information we needed to know, plenty of supplies were provided and the house was picture perfect. Will def be back in the future. Thanks again"
38271,31994748,5/12/15,32186605,Robert,"The Good:
Quick replies and communication. My mother and aunty were kindly greeted into the property. The property was extremely tidy and there was bread, milk and other items in the kitchen awaiting. 

The Bad:
I would suggest that Daryl puts further details in his house rules around acceptance of smokers. I booked this property because it had an outdoor balcony and I know my mum  and aunty would want to pop outside for a smoke.  Unfortunately my mum and aunty felt a little uncomfortable doing this, following some questioning from the hosts. I booked this place to make my families visit as comfortable as possible and I would have chosen somewhere else if I would have known. 

With that said; The hosts were friendly, the beds were comfy, the house was clean and cosy.  Definitely recommended for non smokers. Great overall value. 

"
38271,33417963,5/27/15,12854832,Lynden,My booking was last minute and I greatly appreciated the effort Deanna put in to get the apartment ready.  The apartment was warm and cosy and central to everything. Thanks for the lamington!
38271,36804491,7/1/15,21742846,George,"Daryl's wife was waiting for us as we drove up - how did she do that?

We were immediately made to feel most welcome and shown around the accommodation in great detail.  Everything was clean and modern with an extensive selection if food for breakfast - the fruit loaf was great!

We were made to feel a part of their family."
38271,38111185,7/13/15,24163910,Judith & Alan,"Delightful space with loads of personality. Clean, comfy, classy - well appointed and loads of extras. Spoilt for choice with teas! Lauren and Dei were warm and welcoming, sharing the story of their space.  Loved the world map with pins marking guest origins - now with ours added. We were free to make ourselves at home without intrusion during our stay. Quiet neighbourhood close to all the access roads for our weekend destinations.  Great fish and chip shop nearby! Walking distance to plenty of shops and every food option you could want. "
38271,40980937,8/3/15,38217588,Mike,"We would highly recommend Old Trafford to anyone. It was our family's first AirBnB trip and we were extremely impressed with Daryl & Deanna's place, most importantly, the friendliness and open communication. The place was as described in the photos. Very clean, simple and quiet. We rented a car from the airport and it took us about 1 hour to get to Berwick. Staying in Berwick allowed us to easily explore Melbourne without getting stuck in heavy traffic and being limited to a small space. Definitely consider staying here if you come to Melbourne and want to get away from the hustle and bustle of the CBD and inner suburbs or if you have a rental car."
38271,47303993,9/17/15,43457002,Michelle,My first experience with airbnb and it was great.  Dee was a wonderful host and explained everything about the accommodation and arrangements - just perfect for what I needed.  Very comfortable and spacious - felt like a home away from home so I will be back!!  
38271,47825283,9/21/15,43648736,Licheng,"Amazing accommodations, and the hosts couldn't have been more friendly and helpful! Fast internet service, privacy in our own suite upstairs, warm and comfortable beds, and lovely dog Charlie.  I definitely recommend staying in their lovely home."
38271,48189409,9/24/15,4944561,Lisa,This is a wonderful place to stay.  Everything was perfect and very comfortable.  I really enjoyed coming home after a long day out. Shops and all you need within a minutes drive.  I highly recommend staying in this lovely home!
38271,48646721,9/27/15,43562355,Wayne,Have warm welcome from Daryl. The environment really nice and comfort. Have fun with his dog at the pool side.
38271,50281229,10/11/15,29703803,Hilton,"Greeted and made at home instantly, even though we were almost an hour early. Excellent setting and exceptional unit for the two couples in our group. Unit is well appointed, decorated and completely self contained."
38271,50896108,10/15/15,46140270,Greg,"Thanks for excellent hospitality, Daryl Apartment was great"
38271,51368328,10/19/15,44601254,Mark,"My business partner and I had an amazing stay. Daryl and Deanna were amazing to deal with. This is a beautiful place. Very modern and clean. Wifi works great, air conditioning is available and the beds are super new and confortable. I would definitely recommend this place 100%. It's in a great part of town with shopping areas in walking distance. This will be my first choice next time I visit. Amazing hosts!  Charlie is the best greeter you'll ever meet and the pool and lemon tree just added to the experience. 5 stars!"
38271,53773967,11/12/15,39557811,Evelyn,Thank you for having us stay at your AirBNB.  We were given great instructions and advice on getting around the area for shopping and to get to our workshop the next morning.  The accommodation was fantastic and we really appreciated the extras such as real coffee and breakfast.  The raisin toast was delicous.  My traveling partner is going to also join AirBnB as she does alot of travel for her work and was really impressed.
38271,54308346,11/18/15,36156006,Val,"We had a wonderful stay in this home. Our hostess Dee was delightful. She made us feel most welcome and was very helpful in settling us in, and providing us with local knowledge. Staying here to attend the Geocaching Mega was just perfect. Also this whole area is wonderful for both Geocaching and is a veritable Munzee heaven. I was disappointed that we never met Daryl, but Dee looked after us very well"
38271,54620505,11/22/15,47765746,Darryl,"Our stay at Old Trafford was wonderful. Our hosts Daryl and Deanna we kind and welcoming. The apartment is well laid out, the beds were very comfortable and our hosts had even include real coffee, tea, toast and  cereal which was a nice touch. Loved staying here and will be back for future visits."
38271,55733626,12/5/15,14768238,Ross,"On arrival I was made to feel very welcome and shown all the facilities. The accomodation was excellent for my needs - very clean, spacious and comfortable (great bed). The neighbourhood is quiet yet less than 5 mins drive to shops and close to the Monash freeway to Melbourne city.

I highly recommend it and I will be back."
38271,56170854,12/9/15,50485082,Richie,"These guys rocked they were soooo nice and welcoming, The place was brilliant and better than described. We wished we could've stayed longer and were seriously considering it but journey wouldn't allow us. 5 stars and we'll definitely be back there next time."
38271,56517824,12/14/15,44702499,Kathy,"Dee met us on arrival and was very welcoming.  The apartment is great and we felt right at home as soon as we entered.  We didn't need to go out for any supplies as coffee, tea, milk, bread, condiments and cereal were all provided .. such a nice change from motel/hotel accommodation.  I am sure it is one of the better accommodation choices in the area.  "
38271,60117937,1/19/16,39653071,Michael,"The host made us feel welcome by keeping in touch before hand and having the house clean and well stocked for our arrival.  The neighborhood was quiet, with many eating venues and shops near by, as well as public transport.  "
38271,63665629,2/25/16,36085808,Digby,"Thank you for making us feel welcome at your home, it was so great to feel like im at home."
38271,63772680,2/27/16,29195647,Cheri,"Yes, Deanna was a great host and made us very welcome, she also supplied us with breakfast food, and tea & coffee, etc  .pity, we didn't get to meet Daryl though.
 The unit was very nice and clean and spacious, nicely decorated..
We loved having little Charlie come greet us every now and then.
We like that it was away from noisy areas, just in a nice peaceful street , and in an area where we wanted to be, it was great to have WIFI on too, so I could finally get in touch with our family.
I would recommend this place very highly.
  Thank you Daryl and Deanna, and cutie  Charlie.
We will most certainly stay there again."
38271,69349791,4/11/16,46807501,Joel,"Great hosts, great place, great experience!

Would definitely recommend and stay again! "
38271,71501381,4/25/16,2474326,Terri,We loved staying at Dee and Daryl's apartment. They made us feel very welcome and their home is beautiful. Everything you could need including breaky. It felt like a home away from home. Even lovelier than it looks in the pictures. 
38271,72110968,5/1/16,62381808,Eddy,"Lovely place with lovely people. Dee is very helpful and friendly. The accommodation is spacious clean and cozy. It is also convenient, just a few minutes walk to food area. I had a lovely stay. Highly recommended "
38271,77807480,6/3/16,14768238,Ross,"The accommodation was very comfortable, clean and quiet. All the amenities were first class and Daryl and Deanna were very welcoming. This was my second stay and I highly recommend it."
38271,79686032,6/13/16,75263550,Cal,"Thank you for the lovely apartment! The space was beautiful and so quiet, exactly what I was after! Dee had stocked the fridge with some unexpected breakfast foods and it made my stay so easy! Thanks again "
38271,83820723,7/4/16,47686957,Charmian,"On arrival I phoned and Dee showed us up to the apartment and gave us a great run down of the facilities, what was expected of us and where things were.  It was wet and we were warned about the outside stairs but Dee said they were going to get anti slip pads installed very soon. Everything was clean and very comfortable. 
The listing description was very accurate, it was modern and fresh - no tired furniture or equipment.
It was a nice residential quiet neighbourhood and easy to find.  The location was very suitable for us in attending an event in Berwick."
38271,90425587,8/1/16,45135901,Shamal,I needed a place for my parents to stay for 1 night. Daryl was very welcoming and hospitable.  It was the first time my parents tried airbnb and they had the most relaxing time!
38271,91734603,8/6/16,62487810,Lee,"Had an absolutely wonderful stay at Old Trafford!

It was exactly what we were after. Clean, modern, with beautiful decor and amenities.

Our host, Dee, is absolutely gorgeous and made us feel so welcome. 

We also loved the very central location of the apartment: near a lot of restaurants, not too far out of Berwick and close to the freeways. 

Totally recommend this apartment to anyone. It's just fabulous. 

Thank you for a positive stay, Dee and Daryl. "
